year;number;content;answer;tags
1994;20;"Let <img src=""//latex.artofproblemsolving.com/d/8/8/d886f432b9f4afecab0e1c86bf001cccf621735b.png"" class=""latex"" alt=""$W,X,Y$"" style=""vertical-align: -3px"" width=""62"" height=""16""> and <img src=""//latex.artofproblemsolving.com/3/e/a/3ead47fb9fb4a4c273feee398f72ff2a09702b84.png"" class=""latex"" alt=""$Z$"" width=""13"" height=""12""> be four different digits selected from the set<br> <br> <img src=""//latex.artofproblemsolving.com/3/1/8/318bde14ded0257893bbf3b71b1bc4545223fffe.png"" class=""latex"" alt=""$\{ 1,2,3,4,5,6,7,8,9\}.$"" style=""vertical-align: -4px"" width=""168"" height=""18""><br> <br> If the sum <img src=""//latex.artofproblemsolving.com/f/d/d/fdda0b2f4019b95047714b7bf78e10ddaf1a0ef6.png"" class=""latex"" alt=""$\dfrac{W}{X} + \dfrac{Y}{Z}$"" style=""vertical-align: -12px"" width=""63"" height=""37""> is to be as small as possible, then <img src=""//latex.artofproblemsolving.com/f/d/d/fdda0b2f4019b95047714b7bf78e10ddaf1a0ef6.png"" class=""latex"" alt=""$\dfrac{W}{X} + \dfrac{Y}{Z}$"" style=""vertical-align: -12px"" width=""63"" height=""37""> must equal<br> <br> <img src=""//latex.artofproblemsolving.com/4/3/c/43c9c6b3429f855406f12f07bf8c58c345a7457b.png"" class=""latex"" alt=""$\text{(A)}\ \dfrac{2}{17} \qquad \text{(B)}\ \dfrac{3}{17} \qquad \text{(C)}\ \dfrac{17}{72} \qquad \text{(D)}\ \dfrac{25}{72} \qquad \text{(E)}\ \dfrac{13}{36}$"" style=""vertical-align: -13px"" width=""394"" height=""38"">";D;
1994;21;"A gumball machine contains <img src=""//latex.artofproblemsolving.com/b/f/2/bf2c9074b396e3af0dea52d792660eea1c77f10f.png"" class=""latex"" alt=""$9$"" width=""8"" height=""12""> red, <img src=""//latex.artofproblemsolving.com/e/0/a/e0a0db32027a732ac57d37ef2ae9bb150f65b108.png"" class=""latex"" alt=""$7$"" width=""9"" height=""12""> white, and <img src=""//latex.artofproblemsolving.com/8/4/5/8455f3b5cb3b4880b8c9d782a5c1f0334db819eb.png"" class=""latex"" alt=""$8$"" width=""8"" height=""12""> blue gumballs.  The least number of gumballs a person must buy to be sure of getting four gumballs of the same color is<br> <br> <img src=""//latex.artofproblemsolving.com/e/5/d/e5d368278bff7b989644acac7568447079877d98.png"" class=""latex"" alt=""${\text{(A)}\ 8 \qquad \text{(B)}\ 9 \qquad \text(C)}\ 10 \qquad \text{(D)}\ 12 \qquad \text{(E)}\ 18$"" style=""vertical-align: -4px"" width=""360"" height=""18"">";C;
1994;22;"The two wheels shown below are spun and the two resulting numbers are added.  The probability that the sum is even is<br> <br> <img src=""//latex.artofproblemsolving.com/8/3/2/8329d1cf2b3091dbd5a5cc6cf97299841af22092.png"" class=""asy-image"" width=""252"" height=""155"" alt=""[asy] draw(circle((0,0),3)); draw(circle((7,0),3)); draw((0,0)--(3,0)); draw((0,-3)--(0,3)); draw((7,3)--(7,0)--(7+3*sqrt(3)/2,-3/2)); draw((7,0)--(7-3*sqrt(3)/2,-3/2)); draw((0,5)--(0,3.5)--(-0.5,4)); draw((0,3.5)--(0.5,4)); draw((7,5)--(7,3.5)--(6.5,4)); draw((7,3.5)--(7.5,4)); label(&quot;$3$&quot;,(-0.75,0),W); label(&quot;$1$&quot;,(0.75,0.75),NE); label(&quot;$2$&quot;,(0.75,-0.75),SE); label(&quot;$6$&quot;,(6,0.5),NNW); label(&quot;$5$&quot;,(7,-1),S); label(&quot;$4$&quot;,(8,0.5),NNE); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/e/4/1/e4199a812a807883b1cb842ef25130c73c7357b6.png"" class=""latex"" alt=""$\text{(A)}\ \dfrac{1}{6} \qquad \text{(B)}\ \dfrac{1}{4} \qquad \text{(C)}\ \dfrac{1}{3} \qquad \text{(D)}\ \dfrac{5}{12} \qquad \text{(E)}\ \dfrac{4}{9}$"" style=""vertical-align: -13px"" width=""358"" height=""38"">";D;probability,geometry
1994;23;"If <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/6/a/4/6a47ca0fe7cb276abc022af6ac88ddae1a9d6894.png"" class=""latex"" alt=""$X$"" width=""15"" height=""12"">,</span> <img src=""//latex.artofproblemsolving.com/c/e/5/ce58e4af225c93d08606c26554caaa5ae32edeba.png"" class=""latex"" alt=""$Y$"" width=""14"" height=""12""> and <img src=""//latex.artofproblemsolving.com/3/e/a/3ead47fb9fb4a4c273feee398f72ff2a09702b84.png"" class=""latex"" alt=""$Z$"" width=""13"" height=""12""> are different digits, then the largest possible <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/e/c/e/ece82542858a201fb364d37a88e8170e2f5fc4a9.png"" class=""latex"" alt=""$3-$"" width=""22"" height=""12"">d</span>igit sum for<br> <br> <img src=""//latex.artofproblemsolving.com/b/d/e/bded69e5cd705bce557bbfab8b09b0c76c89b075.png"" class=""latex"" alt=""$\begin{tabular}{ccc} X &amp; X &amp; X \\  &amp; Y &amp; X \\ + &amp; &amp; X \\ \hline \end{tabular}$"" style=""vertical-align: -25px"" width=""98"" height=""58""><br> <br> has the form<br> <br> <img src=""//latex.artofproblemsolving.com/6/4/6/646e725ee61559023e0be4695aed7bbce689c586.png"" class=""latex"" alt=""$\text{(A)}\ XXY \qquad \text{(B)}\ XYZ \qquad \text{(C)}\ YYX \qquad \text{(D)}\ YYZ \qquad \text{(E)}\ ZZY$"" style=""vertical-align: -4px"" width=""507"" height=""17"">";D;
1994;24;"A <img src=""//latex.artofproblemsolving.com/4/1/c/41c544263a265ff15498ee45f7392c5f86c6d151.png"" class=""latex"" alt=""$2$"" width=""8"" height=""12""> by <img src=""//latex.artofproblemsolving.com/4/1/c/41c544263a265ff15498ee45f7392c5f86c6d151.png"" class=""latex"" alt=""$2$"" width=""8"" height=""12""> square is divided into four <img src=""//latex.artofproblemsolving.com/d/c/e/dce34f4dfb2406144304ad0d6106c5382ddd1446.png"" class=""latex"" alt=""$1$"" style=""vertical-align: 0px"" width=""8"" height=""12""> by <img src=""//latex.artofproblemsolving.com/d/c/e/dce34f4dfb2406144304ad0d6106c5382ddd1446.png"" class=""latex"" alt=""$1$"" style=""vertical-align: 0px"" width=""8"" height=""12""> squares.  Each of the small squares is to be painted either green or red.  In how many different ways can the painting be accomplished so that no green square shares its top or right side with any red square?  There may be as few as zero or as many as four small green squares.<br> <br> <img src=""//latex.artofproblemsolving.com/8/0/6/806b300c5dcc2c119054eb9f0b211abdfb0c0d21.png"" class=""latex"" alt=""$\text{(A)}\  4 \qquad \text{(B)}\ 6 \qquad \text{(C)}\ 7 \qquad \text{(D)}\ 8 \qquad \text{(E)}\ 16$"" style=""vertical-align: -4px"" width=""339"" height=""17"">";B;
1994;25;"Find the sum of the digits in the answer to<br> <br> <img src=""//latex.artofproblemsolving.com/2/a/4/2a45c7afffabeee78e3e8a15da3e8b637c650247.png"" class=""latex"" alt=""$\underbrace{9999\cdots 99}_{94\text{ nines}} \times \underbrace{4444\cdots 44}_{94\text{ fours}}$"" style=""vertical-align: -23px"" width=""185"" height=""35""><br> <br> where a string of <img src=""//latex.artofproblemsolving.com/6/9/8/698a90ad1ee1841d9c2a4a80e0a32cbd6b252181.png"" class=""latex"" alt=""$94$"" style=""vertical-align: 0px"" width=""18"" height=""13""> nines is multiplied by a string of <img src=""//latex.artofproblemsolving.com/6/9/8/698a90ad1ee1841d9c2a4a80e0a32cbd6b252181.png"" class=""latex"" alt=""$94$"" style=""vertical-align: 0px"" width=""18"" height=""13""> fours.<br> <br> <img src=""//latex.artofproblemsolving.com/3/7/8/378f590b2658475373b85360d9828f0685879355.png"" class=""latex"" alt=""$\text{(A)}\ 846 \qquad \text{(B)}\ 855 \qquad \text{(C)}\ 945 \qquad \text{(D)}\ 954 \qquad \text{(E)}\ 1072$"" style=""vertical-align: -4px"" width=""430"" height=""17"">";A;
1993;1;"Which pair of numbers does NOT have a product equal to <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/c/e/5/ce5d3cbb9ab0a992ed503c2d4499e4f4af2f9d65.png"" class=""latex"" alt=""$36$"" width=""17"" height=""12"">?</span><br> <br> <img src=""//latex.artofproblemsolving.com/d/b/b/dbbe068af4da3abdd4c6e733b340c47cac2eeac4.png"" class=""latex"" alt=""$\text{(A)}\ \{ -4,-9\} \qquad \text{(B)}\ \{ -3,-12\} \qquad \text{(C)}\ \left\{ \dfrac{1}{2},-72\right\} \qquad \text{(D)}\ \{ 1,36\} \qquad \text{(E)}\ \left\{\dfrac{3}{2},24\right\}$"" style=""vertical-align: -17px"" width=""646"" height=""43"">";C;AMC
1993;2;"When the fraction <img src=""//latex.artofproblemsolving.com/e/2/f/e2ff885ad0a09b277440c7e95b7be7bede254a4e.png"" class=""latex"" alt=""$\dfrac{49}{84}$"" style=""vertical-align: -13px"" width=""20"" height=""38""> is expressed in simplest form, then the sum of the numerator and the denominator will be<br> <br> <img src=""//latex.artofproblemsolving.com/3/1/a/31a42c91c77a0c39a1db4464b96280494820365f.png"" class=""latex"" alt=""$\text{(A)}\ 11 \qquad \text{(B)}\ 17 \qquad \text{(C)}\ 19 \qquad \text{(D)}\ 33 \qquad \text{(E)}\ 133$"" style=""vertical-align: -4px"" width=""384"" height=""17"">";C;AMC
1993;3;"Which of the following numbers has the largest prime factor?<br> <br> <img src=""//latex.artofproblemsolving.com/9/5/6/9564e77b50706d6735ba790bc950895d16698f3f.png"" class=""latex"" alt=""$\text{(A)}\ 39 \qquad \text{(B)}\ 51 \qquad \text{(C)}\ 77 \qquad \text{(D)}\ 91 \qquad \text{(E)}\ 121$"" style=""vertical-align: -4px"" width=""384"" height=""17"">";B;AMC
1993;4;"<img src=""//latex.artofproblemsolving.com/7/9/0/790e41e127ea65018db11258e089faf501bbd5ce.png"" class=""latex"" alt=""$1000\times 1993 \times 0.1993 \times 10 = $"" style=""vertical-align: 0px"" width=""226"" height=""13""><br> <br> <img src=""//latex.artofproblemsolving.com/3/2/5/325b8ef790c36ab70e04e89630c5d2deab2442a1.png"" class=""latex"" alt=""$\text{(A)}\ 1.993\times 10^3 \qquad \text{(B)}\ 1993.1993 \qquad \text{(C)}\ (199.3)^2 \qquad \text{(D)}\ 1,993,001.993 \qquad \text{(E)}\ (1993)^2$"" style=""vertical-align: -4px"" width=""683"" height=""19"">";E;AMC
1993;5;"Which one of the following bar graphs could represent the data from the circle graph?<br> <br> <img src=""//latex.artofproblemsolving.com/b/4/8/b480e466979a91180c302aa9c41642901ab83158.png"" class=""asy-image"" width=""122"" height=""122"" alt=""[asy] unitsize(36); draw(circle((0,0),1),gray); fill((0,0)--arc((0,0),(0,-1),(1,0))--cycle,gray); fill((0,0)--arc((0,0),(1,0),(0,1))--cycle,black); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/6/a/6/6a6150208e92b19052587795c996686bcd1a5a50.png"" class=""asy-image"" width=""775"" height=""172"" alt=""[asy] unitsize(4);  fill((1,0)--(1,15)--(5,15)--(5,0)--cycle,gray); fill((6,0)--(6,15)--(10,15)--(10,0)--cycle,black); draw((11,0)--(11,20)--(15,20)--(15,0));  fill((26,0)--(26,15)--(30,15)--(30,0)--cycle,gray); fill((31,0)--(31,15)--(35,15)--(35,0)--cycle,black); draw((36,0)--(36,15)--(40,15)--(40,0));  fill((51,0)--(51,10)--(55,10)--(55,0)--cycle,gray); fill((56,0)--(56,10)--(60,10)--(60,0)--cycle,black); draw((61,0)--(61,20)--(65,20)--(65,0));  fill((76,0)--(76,10)--(80,10)--(80,0)--cycle,gray); fill((81,0)--(81,15)--(85,15)--(85,0)--cycle,black); draw((86,0)--(86,20)--(90,20)--(90,0));  fill((101,0)--(101,15)--(105,15)--(105,0)--cycle,gray); fill((106,0)--(106,10)--(110,10)--(110,0)--cycle,black); draw((111,0)--(111,20)--(115,20)--(115,0));  for(int a = 0; a < 5; ++a) {     draw((25*a,21)--(25*a,0)--(25*a+16,0)); }  label(&quot;(A)&quot;,(8,21),N); label(&quot;(B)&quot;,(33,21),N); label(&quot;(C)&quot;,(58,21),N); label(&quot;(D)&quot;,(83,21),N); label(&quot;(E)&quot;,(108,21),N); [/asy]"">";C;geometry,AMC
1993;6;"A can of soup can feed <img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12""> adults or <img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12""> children.  If there are <img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12""> cans of soup and <img src=""//latex.artofproblemsolving.com/f/1/9/f1965fae079a9ba2c0726c307070c2355dfcb213.png"" class=""latex"" alt=""$15$"" style=""vertical-align: 0px"" width=""17"" height=""13""> children are fed, then how many adults would the remaining soup feed?<br> <br> <img src=""//latex.artofproblemsolving.com/a/b/2/ab24132ccb59cd420742e6e218d1e2d812fb910f.png"" class=""latex"" alt=""$\text{(A)}\ 5 \qquad \text{(B)}\ 6 \qquad \text{(C)}\ 7 \qquad \text{(D)}\ 8 \qquad \text{(E)}\ 10$"" style=""vertical-align: -4px"" width=""339"" height=""17"">";B;AMC
1993;7;"<img src=""//latex.artofproblemsolving.com/3/0/0/300be7a11e9364d9b280ea6fd67dbfe8888f2dfe.png"" class=""latex"" alt=""$3^3+3^3+3^3 = $"" style=""vertical-align: -1px"" width=""112"" height=""16""><br> <br> <img src=""//latex.artofproblemsolving.com/7/0/e/70e02051373f8cdc37f9b83f973813e59668c6b9.png"" class=""latex"" alt=""$\text{(A)}\ 3^4 \qquad \text{(B)}\ 9^3 \qquad \text{(C)}\ 3^9 \qquad \text{(D)}\ 27^3 \qquad \text{(E)}\ 3^{27}$"" style=""vertical-align: -4px"" width=""382"" height=""19"">";A;AMC
1993;8;"To control her blood pressure, Jill's grandmother takes one half of a pill every other day.  If one supply of medicine contains <img src=""//latex.artofproblemsolving.com/3/0/2/302e99c1c7cd91a6ae371139e5142ccef5977dca.png"" class=""latex"" alt=""$60$"" width=""17"" height=""12""> pills, then the supply of medicine would last approximately<br> <br> <img src=""//latex.artofproblemsolving.com/b/e/8/be8c7e0086b8ad5d49ca0c296ec8e2efb9a475cd.png"" class=""latex"" alt=""$\text{(A)}\ 1\text{ month} \qquad \text{(B)}\ 4\text{ months} \qquad \text{(C)}\ 6\text{ months} \qquad \text{(D)}\ 8\text{ months} \qquad \text{(E)}\ 1\text{ year}$"" style=""vertical-align: -4px"" width=""595"" height=""17"">";D;AMC
1993;9;"Consider the operation <img src=""//latex.artofproblemsolving.com/1/e/4/1e4bb5c0261c8d726157108cdd95cf6eb7bb6d46.png"" class=""latex"" alt=""$*$"" style=""vertical-align: 0px"" width=""8"" height=""8""> defined by the following table:<br> <br> <img src=""//latex.artofproblemsolving.com/8/4/f/84f712e7e4892f74560db780058a7bd3b1c60a62.png"" class=""latexcenter"" alt=""\[\begin{tabular}{c|cccc} * &amp; 1 &amp; 2 &amp; 3 &amp; 4 \\ \hline 1 &amp; 1 &amp; 2 &amp; 3 &amp; 4 \\ 2 &amp; 2 &amp; 4 &amp; 1 &amp; 3 \\ 3 &amp; 3 &amp; 1 &amp; 4 &amp; 2 \\ 4 &amp; 4 &amp; 3 &amp; 2 &amp; 1 \end{tabular}\]"" width=""141"" height=""100""><br> <br> For example, <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/4/7/3/473fbe3117e81103b22efd6c17d50f069c8aad2b.png"" class=""latex"" alt=""$3*2=1$"" style=""vertical-align: 0px"" width=""67"" height=""13"">.</span>  Then <img src=""//latex.artofproblemsolving.com/8/f/b/8fb56d20192d09df271e2d3a8374f078a0454988.png"" class=""latex"" alt=""$(2*4)*(1*3)=$"" style=""vertical-align: -4px"" width=""134"" height=""18""><br> <br> <img src=""//latex.artofproblemsolving.com/c/a/5/ca585cb0a10d1b1516363ba9bbb1b7681a8a00ca.png"" class=""latex"" alt=""$\text{(A)}\ 1 \qquad \text{(B)}\ 2 \qquad \text{(C)}\ 3 \qquad \text{(D)}\ 4 \qquad \text{(E)}\ 5$"" style=""vertical-align: -4px"" width=""330"" height=""17"">";D;AMC
1993;10;"This line graph represents the price of a trading card during the first <img src=""//latex.artofproblemsolving.com/6/0/1/601a7806cbfad68196c43a4665871f8c3186802e.png"" class=""latex"" alt=""$6$"" width=""8"" height=""12""> months of <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/a/4/5/a45fabf5c3fa51caa9ab513719e62d0bb8f95157.png"" class=""latex"" alt=""$1993$"" style=""vertical-align: 0px"" width=""35"" height=""13"">.</span><br> <br> <img src=""//latex.artofproblemsolving.com/e/9/1/e914c5adc3594611eede750c17915a0ce8140216.png"" class=""asy-image"" width=""828"" height=""348"" alt=""[asy] unitsize(18); for (int a = 0; a <= 6; ++a) {     draw((4*a,0)--(4*a,10)); } for (int a = 0; a <= 5; ++a) {     draw((0,2*a)--(24,2*a)); } draw((0,5)--(4,4)--(8,8)--(12,3)--(16,9)--(20,6)--(24,2),linewidth(1.5));  label(&quot;$Jan$&quot;,(2,0),S); label(&quot;$Feb$&quot;,(6,0),S); label(&quot;$Mar$&quot;,(10,0),S); label(&quot;$Apr$&quot;,(14,0),S); label(&quot;$May$&quot;,(18,0),S); label(&quot;$Jun$&quot;,(22,0),S); label(&quot;$\textbf{1993 PRICES FOR A TRADING CARD}$&quot;,(12,10),N);  label(&quot;$\begin{tabular}{c}\textbf{P} \\ \textbf{R} \\ \textbf{I} \\ \textbf{C} \\ \textbf{E} \end{tabular}$&quot;,(-2,5),W); label(&quot;$1$&quot;,(0,2),W); label(&quot;$2$&quot;,(0,4),W); label(&quot;$3$&quot;,(0,6),W); label(&quot;$4$&quot;,(0,8),W); label(&quot;$5$&quot;,(0,10),W); [/asy]""><br> <br> The greatest monthly drop in price occurred during<br> <br> <img src=""//latex.artofproblemsolving.com/7/8/7/78769cd0788a3a5687dc1c6039f467317a5a018e.png"" class=""latex"" alt=""$\text{(A)}\ \text{January} \qquad \text{(B)}\ \text{March} \qquad \text{(C)}\ \text{April} \qquad \text{(D)}\ \text{May} \qquad \text{(E)}\ \text{June}$"" style=""vertical-align: -4px"" width=""492"" height=""17"">";B;AMC
1993;11;"Consider this histogram of the scores for <img src=""//latex.artofproblemsolving.com/8/7/e/87edbdda753b32453027dc7cab023c0743b6b243.png"" class=""latex"" alt=""$81$"" style=""vertical-align: 0px"" width=""17"" height=""13""> students taking a test:<br> <br> <img src=""//latex.artofproblemsolving.com/3/7/3/3738fa09e51884c2e5387d78a541bcc5b8f79acb.png"" class=""asy-image"" width=""522"" height=""412"" alt=""[asy] unitsize(12); draw((0,0)--(26,0)); draw((1,1)--(25,1)); draw((3,2)--(25,2)); draw((5,3)--(23,3)); draw((5,4)--(21,4)); draw((7,5)--(21,5)); draw((9,6)--(21,6)); draw((11,7)--(19,7)); draw((11,8)--(19,8)); draw((11,9)--(19,9)); draw((11,10)--(19,10)); draw((13,11)--(19,11)); draw((13,12)--(19,12)); draw((13,13)--(17,13)); draw((13,14)--(17,14)); draw((15,15)--(17,15)); draw((15,16)--(17,16));  draw((1,0)--(1,1)); draw((3,0)--(3,2)); draw((5,0)--(5,4)); draw((7,0)--(7,5)); draw((9,0)--(9,6)); draw((11,0)--(11,10)); draw((13,0)--(13,14)); draw((15,0)--(15,16)); draw((17,0)--(17,16)); draw((19,0)--(19,12)); draw((21,0)--(21,6)); draw((23,0)--(23,3)); draw((25,0)--(25,2));  for (int a = 1; a < 13; ++a) {     draw((2*a,-.25)--(2*a,.25)); }  label(&quot;$40$&quot;,(2,-.25),S); label(&quot;$45$&quot;,(4,-.25),S); label(&quot;$50$&quot;,(6,-.25),S); label(&quot;$55$&quot;,(8,-.25),S); label(&quot;$60$&quot;,(10,-.25),S); label(&quot;$65$&quot;,(12,-.25),S); label(&quot;$70$&quot;,(14,-.25),S); label(&quot;$75$&quot;,(16,-.25),S); label(&quot;$80$&quot;,(18,-.25),S); label(&quot;$85$&quot;,(20,-.25),S); label(&quot;$90$&quot;,(22,-.25),S); label(&quot;$95$&quot;,(24,-.25),S);  label(&quot;$1$&quot;,(2,1),N); label(&quot;$2$&quot;,(4,2),N); label(&quot;$4$&quot;,(6,4),N); label(&quot;$5$&quot;,(8,5),N); label(&quot;$6$&quot;,(10,6),N); label(&quot;$10$&quot;,(12,10),N); label(&quot;$14$&quot;,(14,14),N); label(&quot;$16$&quot;,(16,16),N); label(&quot;$12$&quot;,(18,12),N); label(&quot;$6$&quot;,(20,6),N); label(&quot;$3$&quot;,(22,3),N); label(&quot;$2$&quot;,(24,2),N);  label(&quot;Number&quot;,(4,8),N); label(&quot;of Students&quot;,(4,7),N);  label(&quot;$\textbf{STUDENT TEST SCORES}$&quot;,(14,18),N); [/asy]""><br> <br> The median is in the interval labeled<br> <br> <img src=""//latex.artofproblemsolving.com/f/0/3/f03746e91eb1cc665f03290c999ff4b40751d7f1.png"" class=""latex"" alt=""$\text{(A)}\ 60 \qquad \text{(B)}\ 65 \qquad \text{(C)}\ 70 \qquad \text{(D)}\ 75 \qquad \text{(E)}\ 80$"" style=""vertical-align: -4px"" width=""375"" height=""17"">";C;AMC
1993;12;"If each of the three operation signs, <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/7/7/c/77cf26be132ef93923e082ee4153b2cb0ef44a50.png"" class=""latex"" alt=""$+$"" style=""vertical-align: -1px"" width=""13"" height=""12"">,</span> <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/a/d/d/add22d9bda21e86390bc74fa4dde17730a442da7.png"" class=""latex"" alt=""$-$"" style=""vertical-align: 4px"" width=""13"" height=""1"">,</span> <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/b/a/c/bacc5c924134113b8f24204966eb9605ba1b48af.png"" class=""latex"" alt=""$\times $"" width=""11"" height=""9"">,</span> is used exactly ONCE in one of the blanks in the expression<br> <br> <img src=""//latex.artofproblemsolving.com/1/b/7/1b7edb634a838d5aef8ed25f0ed51e7578a227e2.png"" class=""latexcenter"" alt=""\[5\hspace{1 mm}\underline{\hspace{4 mm}}\hspace{1 mm}4\hspace{1 mm}\underline{\hspace{4 mm}}\hspace{1 mm}6\hspace{1 mm}\underline{\hspace{4 mm}}\hspace{1 mm}3\]"" width=""120"" height=""15""><br> <br> then the value of the result could equal<br> <br> <img src=""//latex.artofproblemsolving.com/7/d/e/7deb8ebcc6c961d32cd7f2da1ae2688ed4c696a2.png"" class=""latex"" alt=""$\text{(A)}\ 9 \qquad \text{(B)}\ 10 \qquad \text{(C)}\ 15 \qquad \text{(D)}\ 16 \qquad \text{(E)}\ 19$"" style=""vertical-align: -4px"" width=""366"" height=""17"">";E;AMC
1993;13;"The word ""'''HELP'''"" in block letters is painted in black with strokes <img src=""//latex.artofproblemsolving.com/d/c/e/dce34f4dfb2406144304ad0d6106c5382ddd1446.png"" class=""latex"" alt=""$1$"" style=""vertical-align: 0px"" width=""8"" height=""12""> unit wide on a <img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12""> by <img src=""//latex.artofproblemsolving.com/f/1/9/f1965fae079a9ba2c0726c307070c2355dfcb213.png"" class=""latex"" alt=""$15$"" style=""vertical-align: 0px"" width=""17"" height=""13""> rectangular white sign with dimensions as shown.  The area of the white portion of the sign, in square units, is<br> <br> <img src=""//latex.artofproblemsolving.com/e/1/0/e103a11d1d014555dafa543eb9baf5363b203c64.png"" class=""asy-image"" width=""375"" height=""172"" alt=""[asy] unitsize(12); fill((0,0)--(0,5)--(1,5)--(1,3)--(2,3)--(2,5)--(3,5)--(3,0)--(2,0)--(2,2)--(1,2)--(1,0)--cycle,black); fill((4,0)--(4,5)--(7,5)--(7,4)--(5,4)--(5,3)--(7,3)--(7,2)--(5,2)--(5,1)--(7,1)--(7,0)--cycle,black); fill((8,0)--(8,5)--(9,5)--(9,1)--(11,1)--(11,0)--cycle,black); fill((12,0)--(12,5)--(15,5)--(15,2)--(13,2)--(13,0)--cycle,black); fill((13,3)--(14,3)--(14,4)--(13,4)--cycle,white); draw((0,0)--(15,0)--(15,5)--(0,5)--cycle); label(&quot;$5\left\{ \begin{tabular}{c} \\ \\ \\ \\ \end{tabular}\right.$&quot;,(1,2.5),W); label(rotate(90)*&quot;$\{$&quot;,(0.5,0.1),S); label(&quot;$1$&quot;,(0.5,-0.6),S); label(rotate(90)*&quot;$\{$&quot;,(3.5,0.1),S); label(&quot;$1$&quot;,(3.5,-0.6),S); label(rotate(90)*&quot;$\{$&quot;,(7.5,0.1),S); label(&quot;$1$&quot;,(7.5,-0.6),S); label(rotate(90)*&quot;$\{$&quot;,(11.5,0.1),S); label(&quot;$1$&quot;,(11.5,-0.6),S); label(rotate(270)*&quot;$\left\{ \begin{tabular}{c} \\ \\ \end{tabular}\right.$&quot;,(1.5,4),N); label(&quot;$3$&quot;,(1.5,5.8),N); label(rotate(270)*&quot;$\left\{ \begin{tabular}{c} \\ \\ \end{tabular}\right.$&quot;,(5.5,4),N); label(&quot;$3$&quot;,(5.5,5.8),N); label(rotate(270)*&quot;$\left\{ \begin{tabular}{c} \\ \\ \end{tabular}\right.$&quot;,(9.5,4),N); label(&quot;$3$&quot;,(9.5,5.8),N); label(rotate(270)*&quot;$\left\{ \begin{tabular}{c} \\ \\ \end{tabular}\right.$&quot;,(13.5,4),N); label(&quot;$3$&quot;,(13.5,5.8),N); label(&quot;$\left. \begin{tabular}{c} \\ \end{tabular}\right\} 2$&quot;,(14,1),E); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/5/d/c/5dcbf80f99436b570dd4ad706c3e5924b932e73c.png"" class=""latex"" alt=""$\text{(A)}\ 30 \qquad \text{(B)}\ 32 \qquad \text{(C)}\ 34 \qquad \text{(D)}\ 36 \qquad \text{(E)}\ 38$"" style=""vertical-align: -4px"" width=""375"" height=""17"">";D;geometry,AMC
